activity,Uppm,adjwt,basement,cntyfips,county,dupflag,floor,idnum,lat,lon,pcterr,region,rep,room,startdt,starttm,state,state2,stfips,stopdt,stoptm,stratum,typebldg,wave,windoor,zip,zipflag
3.299999952316284,2.204720020294189,807.8164672851562,b'N',65,b'HENRY               ',0,1,2180,39.930999755859375,-85.39600372314453,6.0,3,5,1,20289,1330,b'IN',b'IN',18,21189,1330,4,1,98,b' ',47362,0
1.7000000476837158,2.5116000175476074,625.0199584960938,b'Y',27,b'WORCESTER           ',0,0,5026,42.35100173950195,-71.90799713134766,13.600000381469727,5,5,2,32688,830,b'MA',b'MA',25,32888,830,1,1,3,b' ',1570,0
8.899999618530273,2.8475100994110107,341.68548583984375,b'Y',15,b'BRADFORD            ',0,0,9980,41.78900146484375,-76.51599884033203,4.099999904632568,7,3,4,12089,1215,b'PA',b'PA',42,12289,1215,1,1,88,b' ',16914,0
34.0,1.72107994556427,443.84368896484375,b'Y',215,b'TEXAS               ',0,0,7801,37.31700134277344,-91.96499633789062,1.8999999761581416,6,1,2,11388,1840,b'MO',b'MO',29,11588,1950,2,1,41,b' ',65689,0
2.0,2.568660020828247,1060.5416259765623,b'Y',3,b'ALLEGHENY           ',0,0,9649,40.46799850463867,-79.98200225830078,9.899999618530273,9,5,4,31088,1725,b'PA',b'PA',42,31288,1725,4,1,32,b' ',15212,0
33.200000762939446,2.9508299827575684,2157.97607421875,b'Y',17,b'BUCKS               ',0,0,10053,40.33700180053711,-75.10700225830078,4.099999904632568,1,3,4,111988,830,b'PA',b'PA',42,112188,830,5,1,55,b' ',19047,0
2.9000000953674316,1.6447600126266482,433.31671142578125,b'Y',155,b'TRAVERSE            ',0,1,5902,45.77199935913086,-96.47100067138672,8.300000190734862,5,3,3,122687,1550,b'MN',b'MN',27,122887,1605,2,1,31,b' ',56236,0
10.199999809265137,2.097440004348755,1074.013671875,b'Y',1,b'ADAMS               ',0,0,9496,39.87099838256836,-77.21800231933594,4.5,3,2,0,32089,1015,b'PA',b'PA',42,32289,1230,4,1,132,b' ',17331,0
0.8000000119209291,1.7208499908447266,447.6274108886719,b'Y',71,b'FRANKLIN            ',0,0,6456,38.4109992980957,-91.0749969482422,22.0,4,4,2,20288,2030,b'MO',b'MO',29,20288,2030,2,1,57,b' ',63069,0
11.899999618530273,1.3875700235366821,213.76417541503903,b'Y',99,b'WALSH               ',0,0,9324,48.36899948120117,-97.72100067138672,3.4000000953674316,6,1,7,30388,2115,b'ND',b'ND',38,30388,2210,5,1,52,b' ',58237,0
4.400000095367432,2.553230047225952,315.78497314453125,b'Y',7,b'BEAVER              ',0,0,9796,40.68199920654297,-80.3499984741211,7.099999904632568,4,4,4,32189,1200,b'PA',b'PA',42,32389,1200,1,1,131,b' ',15001,0
1.2000000476837158,2.8475100994110107,320.4678039550781,b'Y',15,b'BRADFORD            ',0,0,9983,41.78900146484375,-76.51599884033203,17.200000762939453,7,1,4,30388,1715,b'PA',b'PA',42,30388,1640,1,1,29,b' ',16947,0
0.8999999761581421,1.0138599872589111,507.5625915527344,b'Y',89,b'MARSHALL            ',0,1,5538,48.35800170898438,-96.36900329589844,30.70000076293945,2,1,3,122887,1815,b'MN',b'MN',27,123087,1815,1,1,35,b' ',56762,0
2.200000047683716,2.4519200325012207,675.416015625,b'Y',33,b'CLEARFIELD          ',0,9,10323,41.0,-78.4749984741211,17.299999237060547,6,4,4,32488,1910,b'PA',b'PA',42,32688,1910,3,1,41,b' ',16881,0
1.2000000476837158,2.433429956436157,570.6117553710938,b'Y',17,b'MIDDLESEX           ',0,0,4165,42.48500061035156,-71.39199829101562,18.700000762939453,6,3,4,33088,2133,b'MA',b'MA',25,40488,1700,1,1,105,b' ',1742,0
0.5,2.618979930877685,320.4678039550781,b'N',19,b'BUTLER              ',0,1,10118,40.9119987487793,-79.91300201416016,60.29999923706055,4,1,2,32389,2105,b'PA',b'PA',42,32589,2105,1,2,122,b' ',16033,0
1.8999999761581416,1.793179988861084,478.2680358886719,b'Y',89,b'LAKE                ',0,0,2507,41.47200012207031,-87.3759994506836,11.5,1,5,4,120287,2230,b'IN',b'IN',18,120287,2200,3,1,21,b' ',46342,0
0.699999988079071,2.568660020828247,993.1546630859376,b'Y',3,b'ALLEGHENY           ',0,0,9646,40.46799850463867,-79.98200225830078,43.099998474121094,9,3,4,32188,800,b'PA',b'PA',42,32388,805,4,1,37,b' ',15210,0
0.8000000119209291,1.4295599460601809,625.0199584960938,b'Y',23,b'PLYMOUTH            ',0,0,4651,41.98699951171875,-70.73600006103516,27.10000038146973,10,5,7,32988,1200,b'MA',b'MA',25,33188,1200,1,1,86,b' ',2043,0
3.4000000953674316,2.1081099510192867,430.94482421875,b' ',95,b'JACKSON             ',0,0,6843,39.007999420166016,-94.34700012207031,5.9000000953674325,1,5,0,10188,1000,b'MO',b'MO',29,11188,1000,2,0,35,b' ',64134,0
3.5,2.097440004348755,1060.5416259765623,b'Y',1,b'ADAMS               ',0,0,9485,39.87099838256836,-77.21800231933594,6.699999809265138,3,5,4,11989,1200,b'PA',b'PA',42,12189,1200,4,1,78,b' ',17324,0
0.8999999761581421,2.4975900650024414,303.79205322265625,b'Y',3,b'ALLEN               ',0,0,1527,41.09099960327149,-85.06700134277344,20.700000762939453,2,5,7,11189,2220,b'IN',b'IN',18,11389,2355,2,1,10,b' ',46745,0
46.20000076293945,2.496510028839112,1122.8802490234377,b'Y',133,b'YORK                ',0,0,11808,39.91999816894531,-76.72699737548828,2.799999952316284,2,1,4,31089,800,b'PA',b'PA',42,31289,1600,4,1,122,b' ',17356,0
5.0,3.1546900272369385,341.68548583984375,b'Y',89,b'MONROE              ',0,0,11175,41.05799865722656,-75.33899688720703,5.300000190734863,7,3,4,32688,1100,b'PA',b'PA',42,32888,1100,1,1,41,b' ',18330,0
1.0,0.8695240020751953,2.0816020965576167,b'N',13,b'KEWEENAW BAY        ',0,1,11937,46.70000076293945,-88.35199737548828,28.399999618530273,1,-1,1,30388,1145,b'R5',b'MI',26,31088,1030,1,1,-1,b' ',49946,0
1.2999999523162842,2.568660020828247,993.1546630859376,b'Y',3,b'ALLEGHENY           ',0,0,9654,40.46799850463867,-79.98200225830078,19.5,9,3,7,30389,1040,b'PA',b'PA',42,30389,1058,4,1,114,b' ',15212,0
0.8999999761581421,1.6863199472427368,949.1513671875,b'Y',189,b'ST LOUIS            ',0,0,7529,38.63999938964844,-90.44400024414062,24.29999923706055,4,3,7,40488,1600,b'MO',b'MO',29,40488,1600,3,1,96,b' ',63042,0
1.399999976158142,2.7140700817108154,147.43077087402344,b'N',15,b'MOHAVE              ',0,1,981,35.70399856567383,-113.75700378417969,27.79999923706055,2,3,3,53188,1230,b'AZ',b'AZ',4,60688,100,1,1,81,b' ',86401,0
0.5,0.8695240020751953,2.0816020965576167,b'N',13,b'KEWEENAW BAY        ',0,1,11917,46.70000076293945,-88.35199737548828,0.0,1,-1,1,30388,1315,b'R5',b'MI',26,30388,1315,1,1,-1,b' ',49946,0
1.2000000476837158,1.6983699798583984,329.47784423828125,b'Y',127,b'PORTER              ',0,0,2927,41.50899887084961,-87.072998046875,21.100000381469727,1,1,4,30389,800,b'IN',b'IN',18,30389,800,2,0,114,b' ',46368,0
3.0,0.9079909920692444,2314.365234375,b'Y',53,b'HENNEPIN            ',0,0,5363,45.00500106811523,-93.47699737548828,8.0,3,4,4,12688,1900,b'MN',b'MN',27,12888,2000,5,1,44,b' ',55369,0
1.7000000476837158,3.2799999713897705,1074.013671875,b'Y',101,b'PHILADELPHIA        ',0,0,11390,40.00699996948242,-75.13500213623047,13.800000190734865,10,2,0,41189,2030,b'PA',b'PA',42,41389,2035,4,1,126,b' ',19134,0
2.0999999046325684,2.0906000137329097,288.8893127441406,b'N',61,b'HARRISON            ',0,1,2149,38.19599914550781,-86.11199951171875,9.300000190734863,4,4,3,10189,900,b'IN',b'IN',18,10189,900,2,1,11,b' ',47161,0
1.2000000476837158,2.4246599674224854,136.06097412109378,b'N',17,b'NAVAJO              ',0,1,1093,35.400001525878906,-110.3209991455078,22.60000038146973,1,2,1,122287,900,b'AZ',b'AZ',4,122487,930,1,2,28,b' ',85939,0
0.0,3.4332599639892583,359.1640625,b'N',19,b'PIMA                ',0,1,1323,32.097000122070305,-111.78900146484376,0.0,3,1,3,52288,1845,b'AZ',b'AZ',4,52488,1935,2,1,82,b' ',85737,0
0.30000001192092896,1.796419978141785,443.84368896484375,b' ',9,b'BARRY               ',2,1,6030,36.709999084472656,-93.8290023803711,0.0,5,1,0,32688,1200,b'MO',b'MO',29,32888,1200,2,0,8,b' ',65708,0
7.300000190734862,2.1901700496673584,926.4649658203124,b'Y',57,b'HAMILTON            ',0,0,2109,40.071998596191406,-86.052001953125,4.199999809265137,3,2,7,121188,1700,b'IN',b'IN',18,121388,1900,4,1,88,b' ',46032,0
0.699999988079071,1.3038500547409058,288.8893127441406,b'N',91,b'LA PORTE            ',0,1,2362,41.54899978637695,-86.74199676513672,36.099998474121094,1,4,3,11988,1530,b'IN',b'IN',18,12188,1700,2,1,35,b' ',46350,0
1.7999999523162842,1.483989953994751,213.76417541503903,b'Y',101,b'WARD                ',0,0,9393,48.22200012207031,-101.54100036621094,13.399999618530273,5,1,2,30388,900,b'ND',b'ND',38,31188,900,5,1,86,b' ',58701,0
4.599999904632568,1.162369966506958,433.4439392089844,b'Y',39,b'ELKHART             ',0,0,1970,41.59700012207031,-85.85900115966797,7.0,2,2,0,21689,1400,b'IN',b'IN',18,21889,1400,3,1,103,b' ',46526,0
12.699999809265135,1.3624000549316406,57.05738830566406,b'Y',67,b'PEMBINA             ',0,0,8943,48.76699829101562,-97.552001953125,3.5,1,2,0,30388,1025,b'ND',b'ND',38,30388,1025,1,1,56,b' ',58271,0
0.699999988079071,0.42856499552726746,433.31671142578125,b'Y',3,b'ANOKA               ',0,0,5089,45.27299880981445,-93.24600219726562,25.10000038146973,3,3,4,10188,1000,b'MN',b'MN',27,10188,1730,2,1,36,b' ',55014,0
2.299999952316284,1.793179988861084,433.4439392089844,b'Y',89,b'LAKE                ',0,0,2471,41.47200012207031,-87.3759994506836,10.100000381469727,1,2,4,32289,1600,b'IN',b'IN',18,32489,1700,3,1,125,b' ',46321,0
20.700000762939453,2.502700090408325,2115.604736328125,b'Y',11,b'BERKS               ',0,0,9930,40.41600036621094,-75.927001953125,2.4000000953674316,1,2,4,20289,1100,b'PA',b'PA',42,21089,1130,5,1,105,b' ',19560,0
5.9000000953674325,2.1282999515533447,589.0869140625,b'Y',49,b'ERIE                ',0,0,10553,42.11999893188477,-80.0979995727539,6.5,6,3,4,30388,1230,b'PA',b'PA',42,31088,1230,3,1,33,b' ',16506,0
5.300000190734863,1.7208499908447266,447.6274108886719,b'Y',71,b'FRANKLIN            ',0,0,6472,38.4109992980957,-91.0749969482422,11.5,4,4,2,121887,1530,b'MO',b'MO',29,122087,1530,2,1,21,b' ',63090,0
56.20000076293945,2.568660020828247,993.1546630859376,b'Y',3,b'ALLEGHENY           ',0,0,9524,40.46799850463867,-79.98200225830078,1.2000000476837158,9,3,4,20289,1115,b'PA',b'PA',42,20289,1115,4,1,78,b' ',15044,0
20.299999237060547,1.620229959487915,109.02701568603516,b'Y',35,b'GRAND FORKS         ',0,0,8445,47.92200088500977,-97.45700073242188,2.9000000953674316,4,4,1,22988,2230,b'ND',b'ND',38,30388,2230,3,1,56,b' ',58201,0
4.099999904632568,1.162369966506958,433.4439392089844,b'Y',39,b'ELKHART             ',0,0,1950,41.59700012207031,-85.85900115966797,5.800000190734862,2,2,3,121287,930,b'IN',b'IN',18,121487,1000,3,1,30,b' ',46517,0
1.100000023841858,3.2799999713897705,993.1546630859376,b'Y',101,b'PHILADELPHIA        ',0,0,11419,40.00699996948242,-75.13500213623047,34.799999237060554,10,3,4,122088,2215,b'PA',b'PA',42,122288,2305,4,1,78,b' ',19147,0
14.300000190734865,1.1239900588989258,433.4439392089844,b'N',141,b'ST JOSEPH           ',0,1,3116,41.617000579833984,-86.29000091552734,3.2000000476837163,1,2,3,32389,1440,b'IN',b'IN',18,32589,1440,3,1,108,b' ',46617,0
5.0,0.6035079956054688,2.996190071105957,b'Y',31,b'GRAND PORTAGE       ',0,0,12086,47.72000122070313,-90.38800048828124,7.400000095367432,2,-1,4,22288,1150,b'R5',b'MN',27,22488,1315,9,1,-1,b' ',55605,0
1.5,2.2858200073242188,1060.5416259765623,b'Y',21,b'CAMBRIA             ',0,0,10168,40.49499893188477,-78.71399688720703,14.800000190734865,5,5,4,30388,1415,b'PA',b'PA',42,31188,1415,4,1,34,b' ',15902,0
0.8000000119209291,2.5327699184417725,351.82403564453125,b' ',103,b'PIKE                ',0,0,11448,41.33200073242188,-75.03399658203125,23.70000076293945,7,2,0,20289,1100,b'PA',b'PA',42,20289,1130,1,0,91,b' ',18426,0
2.5999999046325684,2.749150037765503,351.82403564453125,b' ',115,b'SUSQUEHANNA         ',0,0,11528,41.82099914550781,-75.8010025024414,10.199999809265137,7,2,0,31089,1800,b'PA',b'PA',42,31289,1800,1,0,114,b' ',18801,0
3.299999952316284,2.6399900913238525,538.504638671875,b'Y',69,b'LACKAWANNA          ',0,0,10709,41.4370002746582,-75.61000061035156,9.0,8,2,4,40489,1500,b'PA',b'PA',42,40489,1456,2,1,114,b' ',18447,0
2.0999999046325684,1.357159972190857,199.79611206054688,b' ',39,b'GRIGGS              ',0,0,8564,47.45700073242188,-98.23699951171876,10.0,6,5,0,31788,700,b'ND',b'ND',38,31988,950,5,0,86,b' ',58212,0
6.4000000953674325,2.2487499713897705,807.8164672851562,b'N',63,b'HENDRICKS           ',0,1,2173,39.76900100708008,-86.51000213623047,4.5,3,5,1,120288,740,b'IN',b'IN',18,120288,740,4,1,2,b' ',46168,0
19.100000381469727,2.044440031051636,1074.013671875,b'Y',43,b'DAUPHIN             ',0,0,10414,40.415000915527344,-76.77999877929688,3.0,2,2,7,112888,1745,b'PA',b'PA',42,113088,1945,4,1,69,b' ',17033,0
6.9000000953674325,1.9945600032806399,589.0869140625,b'Y',123,b'WARREN              ',0,0,11608,41.81499862670898,-79.27400207519531,7.5,6,3,4,31389,1530,b'PA',b'PA',42,31589,2000,3,1,119,b' ',16329,0
0.8000000119209291,2.5787899494171143,1065.30712890625,b'Y',125,b'WASHINGTON          ',0,0,11634,40.18899917602539,-80.2490005493164,35.79999923706055,5,4,3,111488,1310,b'PA',b'PA',42,111688,1320,4,5,44,b' ',15301,0
1.5,1.4295599460601809,625.0199584960938,b'Y',23,b'PLYMOUTH            ',0,0,4709,41.98699951171875,-70.73600006103516,15.100000381469727,10,5,4,30388,930,b'MA',b'MA',25,31188,930,1,1,22,b' ',2346,0
2.5,2.374919891357422,486.6376953125,b'Y',69,b'HUNTINGTON          ',0,0,2213,40.82899856567383,-85.48799896240234,12.199999809265135,2,3,4,41188,1120,b'IN',b'IN',18,41388,1120,3,1,80,b' ',46750,0
0.8000000119209291,3.115180015563965,364.80401611328125,b'N',13,b'MARICOPA            ',0,1,539,33.3489990234375,-112.49099731445312,26.70000076293945,3,4,7,62488,2215,b'AZ',b'AZ',4,62788,615,2,1,53,b' ',85204,0
0.8999999761581421,2.4519200325012207,597.2119750976562,b'Y',33,b'CLEARFIELD          ',0,0,10313,41.0,-78.4749984741211,23.5,6,2,4,110188,1230,b'PA',b'PA',42,110188,1230,3,1,49,b' ',16830,0
21.0,2.433429956436157,626.5645751953125,b'N',17,b'MIDDLESEX           ',0,1,4126,42.48500061035156,-71.39199829101562,2.0999999046325684,6,1,1,41488,2230,b'MA',b'MA',25,41888,1530,1,1,50,b' ',1701,0
11.300000190734865,1.3648300170898438,1105.9569091796877,b'Y',73,b'LAC QUI PARLE       ',0,1,5498,44.99499893188477,-96.1729965209961,3.0,5,5,2,122087,930,b'MN',b'MN',27,122287,930,4,1,31,b' ',56256,0
0.8999999761581421,1.6983699798583984,294.10308837890625,b'N',127,b'PORTER              ',0,1,2914,41.50899887084961,-87.072998046875,31.70000076293945,1,2,3,11288,2230,b'IN',b'IN',18,11488,2230,2,1,32,b' ',46368,0
2.0,1.966480016708374,195.6275329589844,b'N',37,b'CASS                ',0,1,6225,38.64699935913086,-94.3550033569336,13.300000190734865,1,3,3,22388,800,b'MO',b'MO',29,22588,800,1,1,86,b' ',64725,0
2.0,2.1375501155853267,218.51333618164062,b'Y',83,b'HENRY               ',0,0,6558,38.3849983215332,-93.79199981689452,11.600000381469727,5,2,4,21988,800,b'MO',b'MO',29,22188,835,1,1,78,b' ',64735,0
1.5,2.568660020828247,1074.013671875,b'Y',3,b'ALLEGHENY           ',0,0,9755,40.46799850463867,-79.98200225830078,21.399999618530273,9,2,7,40488,1800,b'PA',b'PA',42,40488,1800,4,1,32,b' ',15243,0
0.5,1.793179988861084,486.6376953125,b'Y',89,b'LAKE                ',0,0,2485,41.47200012207031,-87.3759994506836,0.0,1,3,0,31788,800,b'IN',b'IN',18,31988,800,3,1,66,b' ',46323,0
1.7000000476837158,1.7347099781036377,438.808349609375,b'N',203,b'SHANNON             ',0,1,7347,37.15700149536133,-91.4000015258789,10.5,6,2,3,121987,2110,b'MO',b'MO',29,122187,2340,2,1,21,b' ',65438,0
0.6000000238418579,3.115180015563965,378.2438354492188,b'Y',13,b'MARICOPA            ',0,0,647,33.3489990234375,-112.49099731445312,49.29999923706055,3,3,1,61388,640,b'AZ',b'AZ',4,61588,640,2,1,96,b' ',85242,0
3.5999999046325684,2.3761799335479736,993.1546630859376,b'N',129,b'WESTMORELAND        ',0,1,11752,40.31100082397461,-79.46800231933594,6.300000190734862,5,3,7,120288,615,b'PA',b'PA',42,120288,616,4,1,68,b' ',15677,0
3.0999999046325684,1.6197700500488281,625.0199584960938,b'Y',3,b'BERKSHIRE           ',0,0,3558,42.37099838256836,-73.20700073242188,8.899999618530273,3,5,0,40488,1300,b'MA',b'MA',25,40488,1310,1,1,103,b' ',1257,0
7.300000190734862,2.618979930877685,322.10760498046875,b'Y',19,b'BUTLER              ',0,0,10136,40.9119987487793,-79.91300201416016,5.5,4,5,4,110188,2120,b'PA',b'PA',42,110188,2120,1,1,48,b' ',16051,0
1.2000000476837158,2.4975900650024414,303.79205322265625,b'Y',3,b'ALLEN               ',0,0,1588,41.09099960327149,-85.06700134277344,23.0,2,5,4,32288,800,b'IN',b'IN',18,32488,800,2,1,55,b' ',46806,0
6.4000000953674325,1.7051199674606323,109.02701568603516,b'Y',29,b'EMMONS              ',0,0,8349,46.2859992980957,-100.23999786376952,4.900000095367432,2,4,5,30388,1300,b'ND',b'ND',38,31088,1300,3,1,87,b' ',58552,0
1.2000000476837158,2.3700499534606934,481.4434814453125,b'N',179,b'WELLS               ',0,1,3381,40.729000091552734,-85.22100067138672,14.699999809265135,2,4,3,30388,1245,b'IN',b'IN',18,30388,1250,3,1,60,b' ',46777,0
4.199999809265137,0.9079909920692444,2179.503173828125,b' ',53,b'HENNEPIN            ',0,0,5445,45.00500106811523,-93.47699737548828,6.300000190734862,3,5,0,12688,1900,b'MN',b'MN',27,12888,1900,5,0,46,b' ',55444,0
2.4000000953674316,0.9109870195388794,921.8649291992188,b'Y',97,b'MORRISON            ',0,0,5570,46.01300048828125,-94.26799774169922,11.100000381469727,2,2,7,11988,1040,b'MN',b'MN',27,12188,1040,3,1,40,b' ',56345,0
2.5,1.66621994972229,789.0980834960938,b'Y',510,b'ST LOUIS CITY       ',0,0,7569,38.63600158691406,-90.24500274658205,11.5,4,5,4,12688,800,b'MO',b'MO',29,12888,800,3,1,42,b' ',63112,0
2.5999999046325684,1.915220022201538,62.80398941040039,b'N',89,b'STARK               ',0,1,9118,46.81100082397461,-102.65499877929688,14.699999809265135,1,1,1,22188,830,b'ND',b'ND',38,22388,830,2,1,39,b' ',58601,0
0.6000000238418579,2.2487499713897705,1020.67138671875,b'N',63,b'HENDRICKS           ',0,1,2170,39.76900100708008,-86.51000213623047,49.5,3,4,2,32088,2109,b'IN',b'IN',18,32288,2109,4,1,69,b' ',46168,0
2.0999999046325684,1.903599977493286,426.7988586425781,b'Y',41,b'CHARITON            ',0,0,6248,39.51399993896485,-92.96199798583984,13.0,2,3,4,32988,806,b'MO',b'MO',29,33188,1300,2,1,91,b' ',65281,0
1.2000000476837158,2.179689884185791,807.8164672851562,b' ',97,b'MARION              ',0,1,2638,39.78200149536133,-86.13800048828125,19.299999237060547,3,5,3,41288,1100,b'IN',b'IN',18,41488,1620,4,1,55,b' ',46218,0
15.699999809265135,2.614540100097656,1065.30712890625,b'N',63,b'INDIANA             ',0,1,10650,40.652000427246094,-79.08799743652344,2.9000000953674316,5,4,1,31788,600,b'PA',b'PA',42,31988,600,4,1,33,b' ',15701,0
4.699999809265137,2.1081099510192867,430.94482421875,b'Y',95,b'JACKSON             ',0,0,6703,39.007999420166016,-94.34700012207031,5.300000190734863,1,5,2,20288,815,b'MO',b'MO',29,20288,815,2,1,63,b' ',64058,0
2.799999952316284,3.4332599639892583,363.43206787109375,b'N',19,b'PIMA                ',0,1,1165,32.097000122070305,-111.78900146484376,9.100000381469727,3,2,7,10188,1730,b'AZ',b'AZ',4,11088,2200,2,1,36,b' ',85705,0
1.100000023841858,1.793179988861084,433.4439392089844,b'N',89,b'LAKE                ',0,1,2548,41.47200012207031,-87.3759994506836,17.899999618530273,1,2,2,20289,1730,b'IN',b'IN',18,20289,1730,3,1,95,b' ',46410,0
0.4000000059604645,3.115180015563965,364.80401611328125,b'N',13,b'MARICOPA            ',0,1,434,33.3489990234375,-112.49099731445312,0.0,3,4,3,120287,1930,b'AZ',b'AZ',4,121087,1930,2,1,34,b' ',85035,0
6.300000190734862,2.678689956665039,606.6856689453125,b'Y',79,b'LUZERNE             ',0,0,10947,41.17699813842773,-75.98899841308594,5.0,8,3,7,121788,1145,b'PA',b'PA',42,121988,1145,2,1,78,b' ',18222,0
3.0,1.66621994972229,949.1513671875,b'Y',510,b'ST LOUIS CITY       ',0,0,7563,38.63600158691406,-90.24500274658205,7.900000095367432,4,3,4,30388,2110,b'MO',b'MO',29,30388,2125,3,1,81,b' ',63110,0
0.20000000298023224,2.0184099674224854,147.43077087402344,b'N',5,b'COCONINO            ',0,1,136,35.8390007019043,-111.7699966430664,0.0,1,3,3,70788,1427,b'AZ',b'AZ',4,70788,1430,1,1,121,b' ',86336,0
2.0,2.406330108642578,147.43077087402344,b'N',9,b'GRAHAM              ',0,1,180,32.932998657226555,-109.88700103759766,11.800000190734865,2,3,2,10188,800,b'AZ',b'AZ',4,10188,800,1,1,42,b' ',85552,0
1.0,0.5524719953536987,8.726667404174805,b'Y',7,b'RED LAKE            ',0,0,12237,47.9739990234375,-94.93699645996094,18.600000381469727,2,-1,2,31188,2200,b'R5',b'MN',27,31488,630,15,1,-1,b' ',56670,0
0.0,1.6933399438858032,625.0199584960938,b'Y',11,b'FRANKLIN            ',0,0,3910,42.58300018310547,-72.59200286865234,0.0,2,5,4,33088,2000,b'MA',b'MA',25,40488,1910,1,1,105,b' ',1373,0
1.7999999523162842,3.115180015563965,364.95831298828125,b'N',13,b'MARICOPA            ',0,1,614,33.3489990234375,-112.49099731445312,12.699999809265135,3,5,2,10188,1700,b'AZ',b'AZ',4,11088,1700,2,1,44,b' ',85224,0
3.0999999046325684,0.6220880150794983,471.3662109375,b'Y',137,b'ST LOUIS            ',0,0,5826,47.5880012512207,-92.46199798583984,8.100000381469728,1,5,4,121787,800,b'MN',b'MN',27,121987,800,2,1,28,b' ',55807,0
1.0,1.66621994972229,884.2160034179688,b'Y',510,b'ST LOUIS CITY       ',0,0,7660,38.63600158691406,-90.24500274658205,28.399999618530273,4,4,4,22488,1030,b'MO',b'MO',29,22688,1145,3,1,80,b' ',63127,0
1.2000000476837158,1.6863199472427368,789.0980834960938,b' ',189,b'ST LOUIS            ',0,0,7506,38.63999938964844,-90.44400024414062,30.29999923706055,4,5,7,22288,1230,b'MO',b'MO',29,22488,1300,3,1,87,b' ',63031,0
1.2999999523162842,1.7726099491119385,426.7988586425781,b'N',167,b'POLK                ',0,1,7259,37.61600112915039,-93.4000015258789,13.5,5,3,1,11088,1015,b'MO',b'MO',29,11288,1015,2,1,33,b' ',65613,0
0.6000000238418579,2.749150037765503,315.78497314453125,b'N',115,b'SUSQUEHANNA         ',0,1,11526,41.82099914550781,-75.8010025024414,28.79999923706055,7,4,3,30388,750,b'PA',b'PA',42,30388,1104,1,1,25,b' ',18465,0
5.300000190734863,1.1457699537277222,183.8279266357422,b'Y',19,b'CAVALIER            ',0,0,8285,48.77199935913086,-98.46499633789062,6.800000190734862,6,4,4,31188,2010,b'ND',b'ND',38,31388,700,4,3,66,b' ',58260,0
5.199999809265137,3.4332599639892583,378.2438354492188,b'N',19,b'PIMA                ',0,1,1328,32.097000122070305,-111.78900146484376,10.199999809265137,3,3,1,70788,900,b'AZ',b'AZ',4,70788,900,2,1,116,b' ',85737,0
1.0,1.7726099491119385,443.84368896484375,b'N',167,b'POLK                ',0,1,7263,37.61600112915039,-93.4000015258789,25.60000038146973,5,1,1,22488,900,b'MO',b'MO',29,22688,910,2,1,85,b' ',65613,0
2.4000000953674316,2.433429956436157,579.3968505859375,b'Y',17,b'MIDDLESEX           ',0,0,4433,42.48500061035156,-71.39199829101562,10.800000190734863,6,2,4,32588,2053,b'MA',b'MA',25,32788,2300,1,1,78,b' ',2168,0
2.200000047683716,0.6583269834518433,2119.396240234375,b'Y',123,b'RAMSEY              ',0,0,5652,45.016998291015625,-93.0989990234375,12.300000190734865,3,3,4,121987,1430,b'MN',b'MN',27,122387,830,5,1,31,b' ',55102,0
4.300000190734863,1.7055300474166868,192.26388549804688,b'Y',17,b'CASS                ',0,0,8116,46.93299865722656,-97.2480010986328,6.5,4,3,2,31388,730,b'ND',b'ND',38,31588,720,4,1,36,b' ',58042,0
1.600000023841858,0.6583269834518433,2119.396240234375,b'Y',123,b'RAMSEY              ',0,1,5660,45.016998291015625,-93.0989990234375,19.799999237060547,3,3,1,121487,900,b'MN',b'MN',27,121687,900,5,2,26,b' ',55107,0
0.20000000298023224,2.0184099674224854,147.43077087402344,b'N',5,b'COCONINO            ',1,1,56,35.8390007019043,-111.7699966430664,0.0,1,3,3,72288,1430,b'AZ',b'AZ',4,72488,1430,1,1,119,b' ',85020,0
2.200000047683716,1.9007099866867063,1074.013671875,b'Y',111,b'SOMERSET            ',0,0,11511,39.97200012207031,-79.02799987792969,22.60000038146973,5,2,4,32888,1655,b'PA',b'PA',42,33088,1655,4,1,39,b' ',15552,0
1.600000023841858,2.17261004447937,195.6275329589844,b'N',187,b'ST FRANCOIS         ',0,1,7413,37.810001373291016,-90.4729995727539,16.0,6,3,3,11388,1300,b'MO',b'MO',29,11588,1300,1,1,41,b' ',63601,0
4.300000190734863,2.4165000915527344,1065.30712890625,b'Y',81,b'LYCOMING            ',0,0,11058,41.34299850463867,-77.06500244140625,8.800000190734863,3,4,4,112888,2030,b'PA',b'PA',42,113088,2051,4,1,69,b' ',17701,0
19.0,2.553230047225952,351.82403564453125,b'Y',7,b'BEAVER              ',0,0,9792,40.68199920654297,-80.3499984741211,3.0,4,2,0,20289,1500,b'PA',b'PA',42,21189,1500,1,1,101,b' ',15001,0
0.699999988079071,2.0410099029541016,559.8317260742189,b'Y',21,b'NORFOLK             ',0,0,4521,42.28900146484375,-70.7760009765625,40.900001525878906,8,4,2,32888,655,b'MA',b'MA',25,33088,710,1,1,90,b' ',2052,0
2.4000000953674316,1.512470006942749,199.79611206054688,b'N',55,b'MCLEAN              ',0,1,8674,47.60699844360352,-101.3219985961914,13.800000190734865,2,5,2,31488,745,b'ND',b'ND',38,31688,745,5,1,87,b' ',58519,0
